TEAM_ID,PLAYER_NAME,PLAYER_ID,TEAM_NBACOM,POS,ROLE,GP,MIN,POSS,PTS,REB,AST,STL,BLK,TOV,FG2_PCT,FG3_PCT,OREB,DREB,FG3A,AT_RIM_FGA,AT_RIM_FREQUENCY,AT_RIM_ACCURACY,MID_FGA,MID_FREQUENCY,MID_ACCURACY,THREE_FREQUENCY,THREE_ACCURACY,rTS,USG_PCT,BOX_CREATION,OFF_LOAD,FTA_RATE,OREB_PCT,DREB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT
1610612743,Julian Strawther,1631124,DEN,SG,Wing,49,717,1516,332,97,48,21,4,29,0.551,0.361,11,86,122,58,0.225,0.621,78,0.302,0.5,0.473,0.361,2.2,19.1,2.4,24.9,0.24,1.8,12.9,9.3,1.4,0.5,9.2
1610612750,Julius Randle,203944,MIN,PF,Forward,73,2417,5160,1539,498,373,83,17,200,0.547,0.309,121,377,320,364,0.325,0.676,437,0.39,0.439,0.285,0.309,2.3,26.5,7.1,39.9,0.402,5.6,16.7,23.3,1.6,0.6,13.2
1610612764,Justin Champagnie,1630551,WAS,SF,Wing,61,1181,2530,505,337,69,52,38,39,0.608,0.331,129,208,136,191,0.501,0.696,54,0.142,0.296,0.357,0.331,3.9,16.3,1.8,21.5,0.241,11.5,19,8.4,2.1,2.8,8.5
1610612755,Justin Edwards,1642348,PHI,SF,Wing,56,892,1936,354,89,76,48,11,34,0.565,0.372,24,65,164,55,0.191,0.709,69,0.24,0.449,0.569,0.372,2.2,16,2.3,22.1,0.128,2.9,8.1,12,2.6,1.2,10.1
1610612762,Jusuf Nurkić,203994,UTA,C,Big,41,1083,2377,447,425,196,52,22,101,0.54,0.352,106,319,71,132,0.369,0.583,155,0.433,0.503,0.198,0.352,-1.2,19.4,5.3,31.4,0.316,10.4,32.7,25.8,2.3,2,19.9
1610612743,KJ Simpson,1642354,DEN,PG,Point,17,246,511,89,34,43,16,0,24,0.368,0.308,8,26,39,27,0.281,0.481,30,0.312,0.267,0.406,0.308,-13.2,22,5.1,35,0.188,3.8,11.6,24.1,3.2,0,18.8
1610612764,Kadary Richmond,1642955,WAS,SG,Forward,3,67,151,25,10,8,8,1,2,0.667,0.5,1,9,4,9,0.562,0.667,3,0.188,0.667,0.25,0.5,16.2,12.1,2.9,18.8,0.188,1.6,14.5,16.7,5.7,1.3,10.4
1610612754,Kam Jones,1642880,IND,SG,Combo,30,463,1003,123,43,80,14,0,27,0.5,0.309,9,34,55,22,0.179,0.636,46,0.374,0.435,0.447,0.309,-7.4,14.1,3.1,23.5,0.065,2.1,8.3,23.7,1.4,0,17.6
1610612752,Karl-Anthony Towns,1626157,NYK,C,Big,69,2132,4456,1388,818,195,60,38,170,0.55,0.368,213,605,291,450,0.47,0.609,217,0.227,0.429,0.304,0.368,5.5,26,5.4,36.3,0.406,11,31.7,13.7,1.4,1.8,13.1
1610612740,Karlo Matković,1631255,NOP,PF,Big,60,878,1872,346,220,50,25,52,31,0.716,0.442,70,150,86,112,0.493,0.812,29,0.128,0.345,0.379,0.442,14.6,13.1,1.6,17.9,0.181,8.5,18.7,8,1.4,5.6,11.2
1610612748,Kasparas Jakučionis,1642857,MIA,PG,Combo,46,814,1817,271,123,114,31,5,43,0.425,0.418,38,85,134,44,0.213,0.523,29,0.14,0.276,0.647,0.418,3.6,13.5,3.3,21.9,0.222,4.8,10.8,17.6,1.8,0.6,15.9
1610612746,Kawhi Leonard,202695,LAC,SF,Wing,57,1833,3726,1614,357,206,112,26,121,0.57,0.38,58,299,393,173,0.159,0.751,531,0.488,0.51,0.353,0.38,7.1,33.9,9.2,48.3,0.345,3.8,18.4,21.1,3,1.3,8.6
1610612737,Keaton Wallace,1630811,ATL,PG,Point,49,489,1039,174,51,85,21,5,25,0.443,0.402,3,48,92,8,0.052,0.625,53,0.346,0.415,0.601,0.402,-1.3,15.7,4.9,27.4,0.092,0.7,10.8,22.5,2,0.9,13.6
1610612758,Keegan Murray,1631099,SAC,PF,Forward,23,793,1663,321,132,38,24,36,27,0.505,0.277,33,99,112,33,0.11,0.758,155,0.517,0.452,0.373,0.277,-6.1,18.7,1.4,23.7,0.163,4.5,14.3,6.8,1.5,4.1,7.7
1610612748,Kel'el Ware,1642276,MIA,C,Big,68,1527,3343,755,629,42,55,75,58,0.612,0.373,201,428,201,283,0.488,0.703,96,0.166,0.344,0.347,0.373,5,18,1.2,22,0.152,13.5,29,3.9,1.7,4.4,8.6
1610612759,Keldon Johnson,1629640,SAS,SF,Wing,73,1692,3601,948,398,98,40,9,63,0.609,0.376,119,279,234,288,0.416,0.663,170,0.246,0.518,0.338,0.376,6.2,20.6,2.8,27,0.23,7.7,17.2,8.5,1.1,0.5,7.6
1610612759,Kelly Olynyk,203482,SAS,C,Big,40,352,745,132,72,47,14,3,24,0.714,0.261,24,48,46,35,0.368,0.829,14,0.147,0.429,0.484,0.261,3.5,16.1,3.4,25.3,0.379,7.5,14.3,17.5,1.9,0.8,17.8
1610612755,Kelly Oubre Jr.,1626162,PHI,SF,Wing,41,1329,2776,602,199,71,54,22,59,0.545,0.361,41,158,205,124,0.271,0.637,129,0.282,0.457,0.448,0.361,2.1,18.3,2,24.2,0.299,3.3,13.3,7.6,2,1.6,10.2
1610612762,Kennedy Chandler,1631113,UTA,PG,Point,3,100,230,46,11,21,5,0,4,0.44,0.333,0,11,12,11,0.297,0.727,14,0.378,0.214,0.324,0.333,-4.3,20,5.6,32,0.459,0,12.2,29.3,2.4,0,8.3
1610612760,Kenrich Williams,1629026,OKC,PF,Forward,48,747,1560,318,153,65,29,5,37,0.566,0.404,46,107,109,76,0.31,0.658,60,0.245,0.45,0.445,0.404,3.6,17.6,3.1,24.8,0.204,6.9,14.9,12,1.9,0.7,12.2
1610612763,Kentavious Caldwell-Pope,203484,MEM,SG,Combo,51,1088,2314,428,125,139,43,8,61,0.495,0.316,20,105,174,54,0.148,0.611,138,0.377,0.449,0.475,0.316,-2.7,17.7,3.6,27,0.219,2,10.6,17.7,1.9,0.7,13.2
1610612739,Keon Ellis,1631165,CLE,SG,Combo,64,1279,2670,407,116,58,76,44,37,0.57,0.362,33,83,221,47,0.143,0.851,60,0.183,0.35,0.674,0.362,1.3,13,0.7,16.9,0.189,2.8,7.3,5.9,2.9,3.2,9.4
1610612748,Keshad Johnson,1642352,MIA,SF,Forward,26,206,477,100,50,4,10,7,12,0.545,0.316,19,31,38,32,0.39,0.625,12,0.146,0.333,0.463,0.316,-1.7,20.5,0.9,23.1,0.28,9.4,15.6,2.7,2.3,3,11.5
1610612737,Keshon Gilbert,1642933,ATL,PG,Combo,3,48,100,6,5,3,2,4,6,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,-3.9,10.2,NA,NA,1,4.4,6.7,7.4,2,7.3,51
1610612745,Kevin Durant,201142,HOU,SF,Wing,69,2523,5162,1793,374,310,59,61,223,0.569,0.411,37,337,397,113,0.092,0.761,717,0.584,0.538,0.324,0.411,7.7,27.2,8.4,42.1,0.334,1.6,14.6,19.7,1.2,2.2,13.7
1610612765,Kevin Huerter,1628989,DET,SF,Wing,61,1352,2913,603,213,149,52,32,59,0.637,0.298,32,181,282,131,0.252,0.771,106,0.204,0.472,0.543,0.298,-0.9,18.8,3.3,27,0.123,2.6,14.2,15.6,1.8,2.1,9.7
1610612762,Kevin Love,201567,UTA,PF,Big,37,613,1334,248,215,67,14,9,30,0.456,0.373,55,160,142,33,0.166,0.333,24,0.121,0.625,0.714,0.373,0.8,16.7,3.2,24.6,0.221,9.6,29,14.8,1.1,1.4,12.1
1610612752,Kevin McCullar Jr.,1641755,NYK,SF,Forward,20,130,274,36,26,19,7,0,12,0.444,0.333,10,16,18,14,0.389,0.571,4,0.111,0,0.5,0.333,-8.9,16.5,3.4,25.9,0.139,8.5,13.8,18.7,2.7,0,23.9
1610612749,Kevin Porter Jr.,1629645,MIL,PG,Combo,38,1261,2612,661,198,280,83,19,110,0.52,0.322,34,164,143,158,0.307,0.62,213,0.414,0.446,0.278,0.322,0.7,24.3,8.8,40.8,0.304,3.1,14.5,33.7,3.2,1.5,15.9
1610612740,Kevon Looney,1626172,NOP,C,Big,18,251,528,52,96,25,6,9,8,0.512,0.111,42,54,9,32,0.615,0.656,11,0.212,0.091,0.173,0.111,-9.2,10.6,0.8,16.2,0.154,17.9,23.5,12.8,1.1,3.4,12.6
1610612762,Keyonte George,1641718,UTA,PG,Point,54,1786,3840,1275,199,332,58,14,166,0.515,0.371,23,176,361,133,0.151,0.714,387,0.439,0.447,0.41,0.371,4.9,28,10.2,45.4,0.429,1.4,11,28.9,1.5,0.8,13.7
1610612756,Khaman Maluach,1642863,PHX,C,Big,38,304,629,94,82,6,4,21,23,0.607,0.214,29,53,14,45,0.643,0.689,11,0.157,0.273,0.2,0.214,3.3,14.3,0.6,17.4,0.3,10.3,20,2.7,0.7,6.6,22.5
1610612742,Khris Middleton,203114,DAL,SF,Forward,55,1296,2804,587,208,163,40,9,94,0.466,0.356,49,159,166,60,0.125,0.55,260,0.542,0.446,0.333,0.356,-2.1,20.6,4.3,30.2,0.258,4,13.1,17.9,1.5,0.6,14.7
1610612758,Killian Hayes,1630165,SAC,PG,Point,15,246,522,71,37,49,7,3,15,0.34,0.263,2,35,38,4,0.047,0.75,43,0.506,0.302,0.447,0.263,-16.3,18.1,3.9,29.8,0.118,0.9,16.3,26.4,1.4,1.1,14.4
1610612742,Klay Thompson,202691,DAL,SF,Wing,63,1380,3057,746,135,84,32,18,58,0.425,0.383,17,118,478,40,0.062,0.575,141,0.218,0.383,0.72,0.383,-1.2,22.5,2.6,28.1,0.063,1.3,8.9,9,1.1,1.1,7.9
1610612754,Kobe Brown,1641738,IND,PF,Forward,53,728,1519,255,138,51,16,10,42,0.537,0.362,51,87,105,69,0.345,0.623,26,0.13,0.308,0.525,0.362,1.5,15.7,1.9,21.2,0.245,7.8,13.4,9.7,1.1,1.2,15.9
1610612747,Kobe Bufkin,1641723,LAL,SG,Combo,11,90,198,33,9,5,2,3,4,0.444,0.15,1,8,20,6,0.158,0.833,12,0.316,0.25,0.526,0.15,-16.3,22,1.1,25.7,0.211,1.3,10.2,7.4,1.1,3.1,8.8
1610612746,Kobe Sanders,1642920,LAC,SG,Combo,60,1224,2535,424,142,100,40,8,75,0.512,0.406,27,115,170,62,0.182,0.742,108,0.318,0.38,0.5,0.406,2.4,15.9,2.3,21.9,0.156,2.7,10.6,11.5,1.6,0.6,17.1
1610612756,Koby Brea,1642886,PHX,SG,Combo,6,28,56,16,2,3,0,0,0,NA,NA,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,6.1,19.6,NA,NA,0.167,0,8.2,16.1,0,0,0
1610612766,Kon Knueppel,1642851,CHA,SF,Wing,72,2268,4722,1378,384,250,51,17,142,0.565,0.438,87,297,577,167,0.173,0.653,219,0.227,0.498,0.599,0.438,9.2,22.3,6.2,33.8,0.22,4.4,14.5,17.1,1.1,0.7,11.9
1610612746,Kris Dunn,1627739,LAC,PG,Point,73,2008,4101,551,243,266,117,12,98,0.565,0.38,54,189,193,109,0.254,0.697,128,0.298,0.453,0.448,0.38,2.8,12.5,2.9,20.8,0.177,3.2,10.6,18.1,2.9,0.6,17.3
1610612757,Kris Murray,1631200,POR,SF,Wing,49,1154,2473,290,182,65,46,19,38,0.597,0.28,79,103,107,118,0.48,0.644,21,0.085,0.333,0.435,0.28,-1.7,10.7,0.5,14.7,0.195,7.3,9.8,7.5,1.9,1.5,12.5
1610612744,Kristaps Porziņģis,204001,GSW,C,Big,26,611,1324,434,126,69,16,36,33,0.526,0.333,31,95,129,61,0.205,0.639,114,0.383,0.465,0.413,0.333,2.1,27.9,6,38.9,0.422,5.5,17.2,17.2,1.2,5.4,8.1
1610612750,Kyle Anderson,203937,MIN,SF,Forward,35,689,1482,223,120,96,34,19,34,0.538,0.444,33,87,9,54,0.327,0.593,102,0.618,0.51,0.055,0.444,2.1,13.6,2.2,21.7,0.37,5.2,13.8,18.6,2.3,2.6,15.1
1610612762,Kyle Filipowski,1642271,UTA,C,Big,70,1606,3463,737,486,169,67,36,117,0.566,0.328,130,356,192,181,0.33,0.674,176,0.321,0.455,0.35,0.328,2.1,19.3,3.6,27.9,0.352,8.6,24.6,15,2,2.2,15.6
1610612749,Kyle Kuzma,1628398,MIL,PF,Forward,65,1715,3573,850,295,167,42,25,106,0.564,0.352,54,241,227,234,0.359,0.688,190,0.292,0.411,0.349,0.352,2.1,21.6,4,29.8,0.28,3.6,15.7,14.7,1.2,1.5,12.7
1610612755,Kyle Lowry,200768,PHI,PG,Point,13,113,250,17,9,11,2,2,4,0,0.2,0,9,20,0,0,0,0,0,0,1,0.2,-18.5,9.9,0.4,14.2,0.3,0,8.9,11.8,0.9,1.7,15
1610612764,Kyshawn George,1642273,WAS,SF,Forward,48,1391,2994,710,245,214,48,43,125,0.486,0.381,43,202,260,112,0.194,0.688,205,0.355,0.376,0.451,0.381,-0.1,22.8,6.4,35.3,0.227,3.3,15.7,22.6,1.6,2.7,16.5
1610612744,LJ Cryer,1643018,GSW,PG,Point,13,185,392,99,23,9,2,0,9,0.364,0.415,4,19,59,1,0.016,1,10,0.156,0.3,0.828,0.415,8.9,19.5,2.5,25.2,0.169,2.4,11.6,7.1,0.5,0,10.6
1610612766,LaMelo Ball,1630163,CHA,PG,Point,63,1741,3640,1242,305,446,76,16,173,0.457,0.37,55,250,621,158,0.147,0.57,295,0.275,0.397,0.578,0.37,-1.6,31.9,14.2,55.5,0.143,3.6,15.8,42.7,2.2,0.8,13.2
1610612741,Lachlan Olbrich,1642950,CHI,C,Big,27,170,365,36,50,17,6,2,8,0.542,0.222,16,34,9,16,0.485,0.438,8,0.242,0.75,0.273,0.222,-9,11.4,1,16.9,0.364,10.2,21,12.7,1.7,1,17.3
1610612752,Landry Shamet,1629013,NYK,SG,Combo,46,1059,2201,442,85,67,27,9,28,0.578,0.388,19,66,245,54,0.161,0.722,36,0.107,0.361,0.731,0.388,4.2,15.9,2,21.7,0.218,2,7,8.4,1.3,0.9,7.1
1610612739,Larry Nance Jr.,1626204,CLE,PF,Forward,29,353,753,95,75,27,15,4,13,0.422,0.346,25,50,52,33,0.34,0.515,12,0.124,0.167,0.536,0.346,-8.1,13.4,1.1,18.4,0.052,7.8,15.6,9.7,2,1.1,11.6
1610612762,Lauri Markkanen,1628374,UTA,PF,Forward,42,1443,3137,1123,289,89,42,21,63,0.559,0.355,84,205,324,222,0.276,0.712,259,0.322,0.429,0.402,0.355,4.8,28.2,4.4,36.7,0.333,6.2,15.8,10.3,1.4,1.4,6.4
1610612763,Lawson Lovering,1643133,MEM,C,Big,2,49,114,14,15,3,3,1,2,NA,NA,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4,12,NA,NA,0.5,13.1,20.1,8.3,2.9,1.9,14.1
1610612747,LeBron James,2544,LAL,SF,Wing,52,1743,3643,1092,310,360,59,31,155,0.585,0.315,42,268,216,299,0.371,0.753,292,0.362,0.414,0.268,0.315,3.2,26.9,9.4,43.7,0.325,2.9,17.6,32.4,1.7,1.7,14.4
1610612764,Leaky Black,1641778,WAS,SF,Forward,7,216,466,64,37,11,6,7,6,0.5,0.48,7,30,25,7,0.149,0.429,15,0.319,0.533,0.532,0.48,8.5,10.8,0.6,14.1,0.128,3.4,15,6.7,1.3,2.8,10.8
1610612741,Leonard Miller,1631159,CHI,SF,Forward,36,431,958,207,109,24,10,8,20,0.716,0.286,29,80,56,73,0.483,0.808,22,0.146,0.409,0.371,0.286,7.2,17.9,1.9,22.4,0.192,7.4,19.6,8.1,1.1,1.6,10.9
1610612766,Liam McNeeley,1642862,CHA,SF,Wing,29,352,723,122,66,23,5,3,13,0.406,0.39,11,55,59,13,0.143,0.615,19,0.209,0.263,0.648,0.39,1.8,14.2,1.7,20,0.363,3.6,17.2,8.7,0.7,0.8,11
1610612759,Lindy Waters III,1630322,SAS,SG,Combo,38,273,579,91,28,19,5,1,7,0.667,0.351,3,25,74,5,0.06,0.6,4,0.048,0.75,0.892,0.351,-1.5,14,1.4,19.1,0.012,1.2,9.6,8.9,0.9,0.3,7.7
1610612739,Lonzo Ball,1628366,CLE,PG,Combo,35,728,1595,160,140,136,45,9,52,0.448,0.272,26,114,147,18,0.102,0.556,11,0.062,0.273,0.835,0.272,-12.8,13.7,2.8,23.3,0.119,3.9,17.2,22.7,3,1.2,21.9
1610612760,Luguentz Dort,1629652,OKC,SF,Forward,60,1656,3467,507,227,74,48,25,50,0.478,0.333,52,175,333,55,0.117,0.655,83,0.176,0.361,0.707,0.333,-4.9,14.3,0.7,17.8,0.119,3.5,11,5.7,1.4,1.5,9.2
1610612747,Luka Dončić,1629029,LAL,PG,Point,61,2190,4595,2048,478,508,99,33,244,0.574,0.364,39,439,664,158,0.113,0.81,574,0.411,0.509,0.476,0.364,5.3,38.1,16.5,61.8,0.446,2.1,22.9,40.4,2.2,1.4,12.7
1610612738,Luka Garza,1630568,BOS,C,Big,62,980,1975,469,243,57,25,24,43,0.653,0.431,140,103,109,124,0.415,0.702,66,0.221,0.561,0.365,0.431,11.8,17.2,2.7,23.8,0.355,15.8,11.3,8.4,1.3,2.5,11.1
1610612747,Luke Kennard,1628379,LAL,SG,Combo,69,1449,3095,558,150,135,44,8,51,0.627,0.484,28,122,221,52,0.14,0.635,98,0.264,0.622,0.596,0.484,14.8,13,2.8,19.7,0.143,2.2,9.4,12.3,1.4,0.5,11.5
1610612759,Luke Kornet,1628436,SAS,C,Big,61,1284,2746,402,382,111,27,64,26,0.637,0,172,210,0,212,0.855,0.684,36,0.145,0.361,0,0,12.5,10.5,0,0,0.429,14.7,17.1,11.2,1,4.4,8.1
1610612739,Luke Travers,1631247,CLE,SG,Combo,12,103,226,28,24,9,7,4,3,0.4,0.062,9,15,16,15,0.417,0.467,5,0.139,0.2,0.444,0.062,-21,17.5,0.9,22.7,0.25,9.6,16,10.8,3.3,3.7,7
1610612741,Mac McClung,1630644,CHI,SG,Combo,4,47,101,23,5,2,5,2,3,NA,NA,0,5,12,NA,NA,NA,NA,NA,NA,NA,NA,-13,26.8,NA,NA,0.16,0,11.8,6.3,5.1,3.7,10.1
1610612751,Malachi Smith,1641869,BKN,SG,Combo,7,135,294,49,16,17,6,3,9,0.542,0.5,5,11,14,10,0.263,0.6,14,0.368,0.5,0.368,0.5,7,15.4,3.9,23.4,0.053,4.1,10,20,2.2,2.1,18.8
1610612764,Malaki Branham,1631103,WAS,SG,Combo,28,275,592,128,44,23,10,3,15,0.537,0.378,12,32,37,35,0.385,0.6,19,0.209,0.421,0.407,0.378,4.4,18.4,3.1,25.5,0.374,4.6,12.5,11.8,1.7,1,12.4
1610612744,Malevy Leons,1642502,GSW,SF,Forward,18,166,345,47,36,10,8,7,6,0.516,0.231,21,15,13,20,0.455,0.6,11,0.25,0.364,0.295,0.231,-6.5,13.5,0.9,18.3,0.182,13.7,10.1,8.1,2.3,3.8,11.2
1610612758,Malik Monk,1628370,SAC,SG,Combo,57,1272,2704,722,110,171,33,21,81,0.467,0.395,15,95,296,83,0.139,0.699,217,0.364,0.378,0.497,0.395,0.3,24.2,6.3,35.9,0.173,1.3,8.6,20.4,1.3,1.5,11.2
1610612755,MarJon Beauchamp,1630699,PHI,SF,Wing,11,187,402,89,31,14,9,4,13,0.571,0.333,6,25,45,17,0.233,0.765,11,0.151,0.273,0.616,0.333,-0.7,21.1,2.9,27.9,0.233,3.5,14.9,10.8,2.3,2,13.9
1610612765,Marcus Sasser,1631204,DET,PG,Point,29,368,783,162,32,59,20,2,25,0.4,0.402,6,26,87,21,0.148,0.571,34,0.239,0.294,0.613,0.402,-1.3,19.5,5.8,31.9,0.099,1.8,7.8,21.6,2.6,0.5,14.4
1610612747,Marcus Smart,203935,LAL,SG,Combo,60,1725,3596,568,165,168,84,22,87,0.5,0.336,36,129,286,62,0.134,0.629,116,0.25,0.431,0.616,0.336,-1.3,15.3,2.3,22,0.269,2.5,8.6,12.7,2.4,1.2,14.4
1610612749,Mark Sears,1641813,MIL,PG,Point,7,26,56,22,2,2,0,0,4,NA,NA,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,10.6,34.9,NA,NA,0.615,4.4,4.3,12.5,0,0,19.5
1610612756,Mark Williams,1631109,PHX,C,Big,56,1322,2792,648,452,56,51,50,59,0.633,1,174,278,1,284,0.689,0.708,127,0.308,0.465,0.002,1,11,17.5,1.6,22.1,0.396,14.2,24.2,6.5,1.9,3.6,10.9
1610612761,Markelle Fultz,1628365,TOR,PG,Point,2,25,57,2,0,7,2,0,3,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-39.3,15.4,NA,NA,0,0,0,33.5,3.9,0,33.3
1610612742,Marvin Bagley III,1628963,DAL,PF,Big,55,1092,2350,549,335,78,25,38,58,0.624,0.394,137,198,37,230,0.653,0.687,89,0.253,0.461,0.094,0.394,8.9,18.4,2.6,24.8,0.368,13.3,19.3,10.8,1.1,3,12.1
1610612759,Mason Plumlee,203486,SAS,C,Big,18,149,317,29,50,19,9,0,11,0.769,0,16,34,0,12,0.923,0.833,1,0.077,0,0,0,19.7,8.5,0,0,1.077,12.1,24.9,16,2.9,0,36.5
1610612741,Matas Buzelis,1641824,CHI,PF,Forward,71,2069,4477,1154,400,144,50,106,143,0.573,0.364,76,324,451,318,0.361,0.635,111,0.126,0.396,0.512,0.364,3.2,22.7,3.3,29.8,0.247,4,16.5,10.2,1.1,4.5,12.8
1610612757,Matisse Thybulle,1629680,POR,SG,Combo,22,308,669,117,43,17,43,11,18,0.481,0.397,13,30,63,18,0.2,0.611,9,0.1,0.222,0.7,0.397,3.5,15.3,1.5,20.4,0.211,4.5,10.7,7.6,6.6,3.2,15.5
1610612742,Max Christie,1631108,DAL,SG,Combo,68,2006,4297,854,224,137,40,22,88,0.518,0.415,15,209,393,109,0.173,0.679,140,0.222,0.393,0.605,0.415,5,16.5,2.3,22.3,0.177,0.8,10.9,9.5,0.9,0.9,11.2
1610612738,Max Shulga,1642917,BOS,SG,Point,6,10,23,4,1,2,0,0,1,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-4.5,21.2,NA,NA,0.667,11.1,0,25.9,0,0,20.5
1610612739,Max Strus,1629622,CLE,SF,Forward,5,121,257,46,31,11,3,0,4,0.6,0.4,7,24,30,5,0.143,0.6,0,0,0,0.857,0.4,6.6,14.2,2.5,20.9,0.114,6.3,21.8,11.8,1.2,0,9.8
1610612747,Maxi Kleber,1628467,LAL,PF,Big,37,395,837,78,71,23,15,10,14,0.575,0.273,28,43,22,24,0.387,0.625,16,0.258,0.5,0.355,0.273,-2.3,9.5,0.2,12.6,0.387,8.6,12.4,7.3,1.9,2.4,16.2
1610612758,Maxime Raynaud,1642875,SAC,C,Big,66,1714,3628,785,481,85,33,36,80,0.6,0.283,126,355,60,160,0.273,0.731,367,0.625,0.542,0.102,0.283,5,18,1.7,22.9,0.22,8,23.8,7.4,0.9,1.9,11.1
1610612740,Micah Peavy,1642877,NOP,SG,Wing,53,709,1500,204,95,48,31,6,15,0.467,0.233,39,56,90,87,0.383,0.575,50,0.22,0.28,0.396,0.233,-12.7,14.8,0.9,19.7,0.084,5.9,8.6,9,2.1,0.8,6
1610612754,Micah Potter,1630695,IND,C,Big,38,708,1560,334,165,55,17,13,31,0.629,0.405,42,123,126,55,0.256,0.727,34,0.158,0.471,0.586,0.405,11,16.8,2.7,22.6,0.363,6.3,19.5,11.3,1.1,1.6,11.1
1610612751,Michael Porter Jr.,1629008,BKN,SF,Wing,52,1689,3456,1259,367,158,55,13,122,0.567,0.363,69,298,485,218,0.228,0.771,255,0.266,0.392,0.506,0.363,3.5,30.4,6.5,42.2,0.237,4.5,21.6,18.2,1.6,0.7,10.3
1610612752,Mikal Bridges,1628969,NYK,SF,Wing,74,2469,5093,1085,296,287,97,60,76,0.57,0.375,73,223,389,201,0.225,0.736,304,0.34,0.461,0.435,0.375,2.2,17.4,4,26.9,0.096,3.3,10.1,16.3,1.9,2.5,7.5
1610612750,Mike Conley,201144,MIN,PG,Point,48,867,1859,200,85,140,27,13,28,0.341,0.307,16,69,140,16,0.087,0.438,28,0.152,0.286,0.761,0.307,-7,11.3,2.3,19.8,0.25,2.1,8.5,19.8,1.5,1.3,12.1
1610612766,Miles Bridges,1628970,CHA,PF,Forward,68,2139,4404,1171,398,222,41,30,100,0.547,0.324,64,334,410,282,0.299,0.635,252,0.267,0.448,0.434,0.324,0.1,22.6,4.5,33,0.242,3.5,17.2,15.9,0.9,1.3,8.7
1610612742,Miles Kelly,1642939,DAL,PG,Combo,14,134,297,43,24,12,4,1,6,0.545,0.303,5,19,33,4,0.091,0.75,7,0.159,0.429,0.75,0.303,-7.6,15.8,1.6,21.2,0.023,4,14.8,12,1.4,0.6,11.9
1610612752,Miles McBride,1630540,NYK,SG,Combo,35,981,2025,451,91,97,30,6,28,0.462,0.42,22,69,243,34,0.094,0.618,85,0.235,0.4,0.671,0.42,3.2,17.8,3.8,26.5,0.119,2.5,7.9,13.6,1.5,0.6,6.8
1610612752,Mitchell Robinson,1629011,NYK,C,Big,55,1080,2205,300,486,51,48,63,40,0.725,0,237,249,0,179,0.984,0.721,3,0.016,1,0,0,11.3,10.4,0,0,0.511,24.2,25.8,6.2,2.2,5.9,15.2
1610612762,Mo Bamba,1628964,UTA,C,Big,4,44,89,10,22,1,0,3,2,NA,NA,10,12,0,NA,NA,NA,NA,NA,NA,NA,NA,-10.5,12.3,NA,NA,0,24.4,30.4,3.1,0,6.7,15.4
1610612752,Mohamed Diawara,1642885,NYK,SF,Forward,63,568,1176,228,88,44,14,6,28,0.48,0.4,15,73,120,44,0.226,0.477,31,0.159,0.484,0.615,0.4,0.3,17.3,2.6,24.2,0.087,2.9,14.4,10.5,1.2,1.1,12.1
1610612754,Monte Morris,1628420,IND,PG,Combo,6,65,144,18,7,9,1,1,2,0.417,0.25,1,6,8,6,0.3,0.667,6,0.3,0.167,0.4,0.25,-14.6,15.5,2,22.6,0.2,1.6,10.4,18.9,0.7,1.3,8.4
1610612753,Moritz Wagner,1629021,ORL,C,Big,31,393,828,228,103,23,14,1,17,0.477,0.318,25,78,66,65,0.367,0.6,46,0.26,0.304,0.373,0.318,-1.3,24.4,3,31.4,0.401,7,22.4,8.9,1.7,0.2,7.5
1610612744,Moses Moody,1630541,GSW,SG,Wing,60,1540,3295,728,200,98,58,34,57,0.526,0.402,51,149,377,80,0.149,0.75,91,0.169,0.33,0.682,0.402,4,18.2,2.4,24.1,0.203,3.6,10.9,9.2,1.8,2,8.6
1610612737,Mouhamed Gueye,1631243,ATL,PF,Big,69,1061,2265,314,248,61,57,35,33,0.578,0.304,80,168,115,95,0.363,0.747,52,0.198,0.269,0.439,0.304,-1.6,12.6,0.8,16.8,0.233,8.1,17.4,7.3,2.5,3,10.3
1610612742,Moussa Cisse,1630619,DAL,C,Big,34,425,919,127,166,8,12,37,25,0.59,0,67,99,0,74,0.892,0.635,9,0.108,0.222,0,0,0.7,13.5,0,0,0.795,17.1,24.4,2.5,1.3,7.4,18.2
1610612766,Moussa Diabaté,1631217,CHA,C,Big,65,1690,3428,525,567,123,52,67,65,0.627,0.5,243,324,2,248,0.747,0.706,82,0.247,0.39,0.006,0.5,9,11.7,1.2,17.2,0.491,16.6,21.2,10,1.5,3.6,13.9
1610612749,Myles Turner,1626167,MIL,C,Big,66,1789,3749,785,347,97,46,100,81,0.523,0.384,69,278,357,110,0.184,0.645,131,0.219,0.42,0.597,0.384,2.6,18.6,2,23.4,0.273,4.4,17.3,7.7,1.3,5.6,10.8
